createdAt,text,Text_Cleaned
2025-03-14 19:02:48+00:00,"Meanwhile, #Canada has #LNG projects that will be completed by then!🤣

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #tariffs",Meanwhile Canada has LNG projects that will be completed by then Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas tariffs
2025-03-14 18:49:04+00:00,"من معه سهم $GRAB
ارسلي الحين بالخاص 

#Aapl
#amzn
#msft
#googl 
#meta
#tsla
#nflx
#nvda
#jnj
-https://t.co/6SA01Bd6UB",GRAB Aapl amzn msft googl meta tsla nflx nvda jnj tcoSABdUB
2025-03-14 18:31:23+00:00,"@ripster47 Meanwhile, $aapl +0.75% while markets up +1.7-2.0% definitely showing some relative weakness lately.

Watching to see if it catches up or continues lagging. 👀📉📈 #AAPL #TechStocks",ripster Meanwhile aapl while markets up definitely showing some relative weakness lately Watching to see if it catches up or continues lagging AAPL TechStocks
2025-03-14 17:21:08+00:00,"Great work Donnie and his #Maggots!👏

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs https://t.co/gFZ2GoH7Hk",Great work Donnie and his Maggots Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs tcogFZGoHHk
2025-03-14 17:12:54+00:00,"Great work, Don Don!🤣🤣🤣

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs https://t.co/BSjFnxZQEX",Great work Don Don Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs tcoBSjFnxZQEX
2025-03-14 17:11:19+00:00,"Smart CEOs ignore Donnie 👌 

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs",Smart CEOs ignore Donnie Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs
2025-03-14 17:08:37+00:00,"Intelligent CEOs aren't listening to Donnie 👏👏👏

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oil #gas #Canada #tariffs https://t.co/CBkiWB0xfQ",Intelligent CEOs arent listening to Donnie Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oil gas Canada tariffs tcoCBkiWBxfQ
2025-03-14 16:54:34+00:00,"Stupid #Trump #Maggot comment. It's a red mat. Get a life!

#ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oil #gas #Canada #tariffs",Stupid Trump Maggot comment Its a red mat Get a life ElonMusk Tesla Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oil gas Canada tariffs
2025-03-14 16:46:48+00:00,"Lies! Nothing new from Donnie's #Maggots!

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #Alberta #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs",Lies Nothing new from Donnies Maggots Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump Alberta abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs
2025-03-14 16:45:32+00:00,"Apple facing challenge now, Suggest SELL❗️ How do you think? 🤔

#Apple #AAPL #TradeWar #India #Tariffs #iPhone #StockMarket #Investing",Apple facing challenge now Suggest SELL How do you think Apple AAPL TradeWar India Tariffs iPhone StockMarket Investing
2025-03-14 16:44:54+00:00,"Enabling #Ukrainian genocide. 

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs",Enabling Ukrainian genocide Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs
2025-03-14 16:43:15+00:00,"Donnie is enabling his boy toy, Putin!

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs",Donnie is enabling his boy toy Putin Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs
2025-03-14 16:41:29+00:00,"Wouldn't be an issue if it wasn't for Donnie's bromance with Putin ❤️

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oil #gas #Canada #tariffs",Wouldnt be an issue if it wasnt for Donnies bromance with Putin Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oil gas Canada tariffs
2025-03-14 16:38:50+00:00,"Pointless meeting. Smart CEOs won't increase production. 

#oott #com #NaturalGas #ongt #oil #gas #DonaldTrump #Trump #ElonMusk #Tesla #Dogecoin $TSLA #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump #Canada #tariffs",Pointless meeting Smart CEOs wont increase production oott com NaturalGas ongt oil gas DonaldTrump Trump ElonMusk Tesla Dogecoin TSLA Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump Canada tariffs
2025-03-14 16:35:07+00:00,"How will #Trump's #Maggots in #Canada survive now???🤣🤣🤣

#ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oil #gas #tariffs",How will Trumps Maggots in Canada survive now ElonMusk Tesla Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oil gas tariffs
2025-03-14 16:08:09+00:00,"I Started with $150 Trading Apple Stock Options ($APPL) - Watch Me Win or Lose Big! Day 5
#stocks #OptionsTrading #trading #aapl #apple #TradingChallenge #BeginnerTrading #StocksToWatch #Everyone 
https://t.co/AFbq54aJyC",I Started with Trading Apple Stock Options APPL Watch Me Win or Lose Big Day stocks OptionsTrading trading aapl apple TradingChallenge BeginnerTrading StocksToWatch Everyone tcoAFbqaJyC
2025-03-14 16:04:03+00:00,"Rule# 1: Don't be so stupid as to starting a trade war with everyone all at once!🤣

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oil #gas #Canada #tariffs",Rule Dont be so stupid as to starting a trade war with everyone all at once Trump ElonMusk Tesla Dogecoin TSLA cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oil gas Canada tariffs
2025-03-14 15:04:07+00:00,Check out my #AAPL analysis on @TradingView: https://t.co/khdFkouV8T,Check out my AAPL analysis on TradingView tcokhdFkouVT
2025-03-14 14:57:57+00:00,Target Reached #AAPL 208.42 yesterday. Lets See if holds this zone @OptionsMike @fuenmayorernie @JctTrader,Target Reached AAPL yesterday Lets See if holds this zone OptionsMike fuenmayorernie JctTrader
2025-03-14 14:52:50+00:00,"Same #GreenDoji forming on #AMZN today. #Stochastic in #Oversold, and #MACD is going positive on the shorter term settings. Like #AAPL, #AMZN is one of the #MagSeven tech stocks. See #Blue circles on #Dojis. https://t.co/Xp7cL2lGzY",Same GreenDoji forming on AMZN today Stochastic in Oversold and MACD is going positive on the shorter term settings Like AAPL AMZN is one of the MagSeven tech stocks See Blue circles on Dojis tcoXpcLlGzY
2025-03-14 14:39:32+00:00,"حقق جميع الاهدف

#AAPL https://t.co/WsJnBdYfdC",AAPL tcoWsJnBdYfdC
2025-03-14 14:17:18+00:00,"While You Think, AI Already Profited. 💸

👉 Missed the dip on Apple ($AAPL: $209.68) or Microsoft ($MSFT: $378.77)? AI didn’t.
📊 Data-driven trading, 24/7 market insights.
🚀 Trade smarter, not harder.

#AITrading #StockMarket #InvestSmart #AAPL #MSFT #NoMoreFOMO #TradeBetter",While You Think AI Already Profited Missed the dip on Apple AAPL or Microsoft MSFT AI didnt Datadriven trading market insights Trade smarter not harder AITrading StockMarket InvestSmart AAPL MSFT NoMoreFOMO TradeBetter
2025-03-14 13:58:47+00:00,I have opened a new apple call right when the market opened getting the cheapest possible price. Profit stop is at -24.57%. I'm not letting myself lose more than AU$50 this time. #Trading #AAPL https://t.co/14ijMsx7Gg,I have opened a new apple call right when the market opened getting the cheapest possible price Profit stop is at Im not letting myself lose more than AU this time Trading AAPL tcoijMsxGg
2025-03-14 13:52:31+00:00,"Trading Setup #Update

Instrument: #AAPL  
Posting date: 1/2/2025
Hit ++14% Running  💯💰

🎯SECURE YOUR PROFITS https://t.co/4NfCZ7l4pe",Trading Setup Update Instrument AAPL Posting date Hit Running SECURE YOUR PROFITS tcoNfCZlpe
2025-03-14 13:50:06+00:00,"Crypto Daily : 

#BTCUSD  Bitcoin still at $83,424.12

#ETHUSDT  Ethereum now at $1,898.80

#TSLA Tesla at $248.55

#AMZN Amazon now trading at $197.95

#AAPL  Apple now at $212.77",Crypto Daily BTCUSD Bitcoin still at ETHUSDT Ethereum now at TSLA Tesla at AMZN Amazon now trading at AAPL Apple now at
2025-03-14 13:36:09+00:00,"""Apple joins U.S. business mission to Vietnam amid trade talks, settles $490M lawsuit over iPhone demand claims.       #AAPL #VietnamTrade #Apple #Grandefratello #Uominiedonne #Shailenzo #Tommavi #helevier #sstvi #zelena #yulioli #helena #zeudi #grandefratello #zeudiners #yulioli",Apple joins US business mission to Vietnam amid trade talks settles M lawsuit over iPhone demand claims AAPL VietnamTrade Apple Grandefratello Uominiedonne Shailenzo Tommavi helevier sstvi zelena yulioli helena zeudi grandefratello zeudiners yulioli
2025-03-14 13:31:03+00:00,"2025-03-14 06:31:03 (Fri)
Roll Hist Days = 65, Pred/Open^2 Threshold = 1.2, Multiplier = 1.5
Stk (Pred/Open^2): Buy Value
#AAPL (1.17): 5
#AMD (1.0): 5
#AMZN (1.16): 5
#ASML (1.07): 5
#GOOG (1.14): 5
#INTC (0.92): 5",Fri Roll Hist Days PredOpen Threshold Multiplier Stk PredOpen Buy Value AAPL AMD AMZN ASML GOOG INTC
2025-03-14 13:29:29+00:00,"Too Late. #Tesla is a Swasticar now.

#Trump #ElonMusk #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs",Too Late Tesla is a Swasticar now Trump ElonMusk SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs
2025-03-14 13:09:04+00:00,Probably wise too split Blackrock up ? #aapl #tsla,Probably wise too split Blackrock up aapl tsla
2025-03-14 12:35:11+00:00,Pre-Market Live: The SPY JUST BOTTOMED?! #SPY #NVDA #BABA #PLTR #TSLA #AAPL https://t.co/Fo3zyoKU3s via @YouTube https://t.co/bans0mDjln,PreMarket Live The SPY JUST BOTTOMED SPY NVDA BABA PLTR TSLA AAPL tcoFozyoKUs via YouTube tcobansmDjln
2025-03-14 12:27:16+00:00,"7dte is here, where to invest? What would give the best ROIC? #AAPL #AMZN #GOOGL #META #MSFT #MSTR #NVDA #SMCI #SPY #TSLA 

And what is the best use of capital for the Wheel Strategy? https://t.co/xM3LoI4sNk",dte is here where to invest What would give the best ROIC AAPL AMZN GOOGL META MSFT MSTR NVDA SMCI SPY TSLA And what is the best use of capital for the Wheel Strategy tcoxMLoIsNk
2025-03-14 11:57:59+00:00,"AAPL Members, don’t forget to cast your #Vote for our 2025-2029 Board of Director nominees, voting ends tonight at 6:00 PM. Don’t miss this opportunity to ensure our board is full of strong leaders! #AAPL #HealthcareLeaders https://t.co/iw09e2rCyt",AAPL Members dont forget to cast your Vote for our Board of Director nominees voting ends tonight at PM Dont miss this opportunity to ensure our board is full of strong leaders AAPL HealthcareLeaders tcoiwerCyt
2025-03-14 11:56:35+00:00,"تواجه شركة #آبل (#AAPL) موجة بيع شرسة، ويشير دورها القيادي في تراجع السوق إلى مخاوف أعمق بشأن #أسهم_التكنولوجيا ومعنويات السوق بشكل عام.
⸻
📉 ماذا يحدث لشركة آبل؟
1. السهم تحت ضغط كبير
• انخفض سهم آبل بنسبة تقارب 20% عن أعلى مستوياته، وهو ما يعني رسميًا دخوله في سوق هابطة.
• خسر السهم مئات المليارات من قيمته السوقية، مما أدى إلى انخفاض المؤشرات الرئيسية.
2. ضعف الطلب الصيني والقيود الحكومية
• تتراجع مبيعات #الصين، ويتراجع الطلب على أجهزة #آيفون.
• تؤثر القيود الحكومية التي تفرضها بكين على استخدام أجهزة آيفون للموظفين على تبني الشركات لها.
3. تزايد المخاطر القانونية والتنظيمية
• تتصاعد دعوى مكافحة الاحتكار المرفوعة من وزارة العدل، مما يزيد من حالة عدم اليقين.
• قد يؤدي التدقيق المتزايد على نموذج أعمال متجر التطبيقات إلى تهديد إيرادات خدمات آبل ذات هامش الربح المرتفع.
٤. ارتفاع العوائد = معاناة لأسهم النمو
• ارتفاع عوائد #سندات_الخزانة_الأمريكية (خاصةً قرب ٥٪ على سندات العشر سنوات) يُعيق أسهم التكنولوجيا عالية التقييم.
• لم تعد شركة آبل، التي كانت لسنوات شركةً عملاقةً ذات قيمة سوقية دفاعية، بمنأى عن عمليات البيع التي تُحركها أسعار #الفائدة.
٥. ضعف نمو الأرباح ومخاطر التشبع
• يتباطأ نمو مبيعات آيفون، وتكافح آبل لإيجاد مُحرك إيرادات رئيسي جديد.
• كان التقييم مُبالغًا فيه، والسوق الآن يُصحح ذلك.
⸻
🔍 ما هو التالي لسهم آبل؟
✓ مستويات الدعم التي يجب مراقبتها:
✓ ١٦٠-١٦٥ دولارًا: منطقة فنية رئيسية - قد يؤدي الانخفاض دونها إلى تسريع عمليات البيع.
✓ إذا استمر البيع في السوق، فمن المُحتمل أن يتراوح بين ١٤٠ و١٥٠ دولارًا.
✓ هل ستُنقذ عمليات إعادة الشراء السهم؟
• قد يُخفف برنامج إعادة شراء أسهم آبل الضخم (الذي أُعلن عنه بـ 110 مليارات دولار) من حدة التراجع.
• ولكن إذا استمرّ التشاؤم، فحتى آبل لن تستطيع مقاومة هذا التراجع.
✅ ما هو الخطر الأكبر؟ تراجع ريادة السوق
• إذا استمرّ انهيار آبل ومؤشر ماج 7، فقد يشهد مؤشرا ستاندرد آند بورز 500 وناسداك تصحيحات أعمق.
• يُظهر التاريخ أنه عندما تنهار ريادة السوق، يتسارع التراجع.
⸻
💡 خلاصة المستثمر
• الاتجاه قصير الأجل سيء، لكن آبل لا تزال مصدرًا للتدفقات النقدية.
• إذا بلغت العائدات ذروتها، فقد تنتعش شركات التكنولوجيا - لكننا لم نصل إلى هذه المرحلة بعد.
• قد يرى المستثمرون على المدى الطويل نقاط دخول أفضل عند مستويات أدنى.
حاليًا، آبل في وضع حرج - ولكن هل هذا مجرد تصحيح أم بداية لانخفاض أعمق؟
 ⁨@Dr_MokhlesNazer⁩ 
. #apc_prime #apc #تداول #استثمار #فوركس #اقتصاد  #Stock_Market #Investing #Finance #Markets #NASDAQ #SP500 #Market_Crash #Economy #Interest_Rates #Inflation #Apple #Apple_Stock #iPhone #Mac #Apple_Earnings #China_Economy #Apple_China #Dollar",AAPL  DrMokhlesNazer  apcprime apc StockMarket Investing Finance Markets NASDAQ SP MarketCrash Economy InterestRates Inflation Apple AppleStock iPhone Mac AppleEarnings ChinaEconomy AppleChina Dollar
2025-03-14 11:51:06+00:00,"Uff gestern noch -3% bei #aapl &amp; -5% #meta 
Das muss Schmerzen. Anleger wetzen schon 🔪",Uff gestern noch bei aapl amp meta Das muss Schmerzen Anleger wetzen schon
2025-03-14 11:04:13+00:00,"Wall Street cree que Apple ya no es más un refugio seguro #AAPL $AAPL
https://t.co/Lev8P1032c",Wall Street cree que Apple ya no es ms un refugio seguro AAPL AAPL tcoLevPc
2025-03-14 09:40:07+00:00,"Looks like Apple's heading to Vietnam to schmooze and avoid tariffs—who knew they could be so diplomatic? With this move, they're not just eyeing profits; they’re securing their crown in global markets! 

#Apple #AAPL",Looks like Apples heading to Vietnam to schmooze and avoid tariffswho knew they could be so diplomatic With this move theyre not just eyeing profits theyre securing their crown in global markets Apple AAPL
2025-03-14 08:20:16+00:00,"$QQQ 480c | 150% gain 💰✅
$QQQ 473c | 50% gain 💰✅

All Free alerts on telegram 
Link in the bio 

$AAPL $MSFT $NVDA $AMZN $GOOGL $META $GOOG $TSLA $BRK.B $AVGO 
$QQQ $SPY $IWM $SPX
#AAPL #MSFT #NVDA #AMZN #GOOGL #META #TSLA #JPM #V #JNJ #PG 
#PEP  #KO #PFE #CVX #XOM #MA #UNH #WMT",QQQ c gain QQQ c gain All Free alerts on telegram Link in the bio AAPL MSFT NVDA AMZN GOOGL META GOOG TSLA BRKB AVGO QQQ SPY IWM SPX AAPL MSFT NVDA AMZN GOOGL META TSLA JPM V JNJ PG PEP KO PFE CVX XOM MA UNH WMT
2025-03-14 07:05:52+00:00,"Magnificent 7

#Google in a bear market

#TSLA in a bear market

#NVDA in a bear market

#meta in a bear market

#AMZN in a bear market

#MSFT 1% away from a bear market

#AAPL 1% away from a bear market",Magnificent Google in a bear market TSLA in a bear market NVDA in a bear market meta in a bear market AMZN in a bear market MSFT away from a bear market AAPL away from a bear market
2025-03-14 06:34:52+00:00,"Ely only has a Maggot reputation now.

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs",Ely only has a Maggot reputation now Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs
2025-03-14 06:31:37+00:00,"Donnie works for #China now!😲

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs",Donnie works for China now Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs
2025-03-14 06:29:28+00:00,"Compliments of Donnie and Ely!🤣

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs",Compliments of Donnie and Ely Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs
2025-03-14 03:31:38+00:00,"Like what did you think would happen, Ely?🤣

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #Alberta #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs",Like what did you think would happen Ely Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump Alberta abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs
2025-03-14 03:12:08+00:00,"Maggots play corrupt on #FoxNews &amp; normal behind closed doors?🤣

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #Alberta #oil #gas #Canada #tariffs",Maggots play corrupt on FoxNews amp normal behind closed doors Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt Alberta oil gas Canada tariffs
2025-03-14 03:06:10+00:00,"Bye Bye #Poilievre Maggots in #Canada!🤣🤣🤣

#Trump #ElonMusk #Tesla #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #tariffs https://t.co/cGE8pRPi3f",Bye Bye Poilievre Maggots in Canada Trump ElonMusk Tesla Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas tariffs tcocGEpRPif
2025-03-14 02:54:29+00:00,"#AAPL

آبل غثيث وما يصلح لعقود بكره https://t.co/gf0qckjRhR",AAPL tcogfqckjRhR
2025-03-14 01:49:31+00:00,"$AAPL #AAPL Apple Inc. Daily/Weekly Update 🍎

Weekly view here (daily shows same view)

A re-test of the 195 - 200 S/R zone below seems likely at this point as price is nearing a volume gap below 📉

Jan. '23 low + Volume shelf also meet right around the 195 - 200 S/R zone below for a potential bounce spot 🪃",AAPL AAPL Apple Inc DailyWeekly Update Weekly view here daily shows same view A retest of the SR zone below seems likely at this point as price is nearing a volume gap below Jan low Volume shelf also meet right around the SR zone below for a potential bounce spot
2025-03-14 01:42:13+00:00,"@Apple work on your files, or design another file interface, with ease file arrangements and synchronization with Adobe and other computer software companies.

#iphone #AAPL",Apple work on your files or design another file interface with ease file arrangements and synchronization with Adobe and other computer software companies iphone AAPL
2025-03-14 01:25:08+00:00,"You hear that, Maggots?

#Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs",You hear that Maggots Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs
2025-03-14 01:23:26+00:00,"Karma is a.....

#TrumpEffect #Trump #ElonMusk #Tesla #SpaceX #Dogecoin $TSLA #DonaldTrump #Alberta #ableg #abpoli #cdnpoli #cdnecon $NVDA #GOOG #AAPL #META #MSFT #AMZN #DOGEGOV $BTC $ETH $SOL $Trump $DOGE $XRP #oott #com #NaturalGas #ongt #oilandgas #oil #gas #Canada #tariffs https://t.co/lQk8SLJgTB",Karma is a TrumpEffect Trump ElonMusk Tesla SpaceX Dogecoin TSLA DonaldTrump Alberta ableg abpoli cdnpoli cdnecon NVDA GOOG AAPL META MSFT AMZN DOGEGOV BTC ETH SOL Trump DOGE XRP oott com NaturalGas ongt oilandgas oil gas Canada tariffs tcolQkSLJgTB
2025-03-14 01:20:26+00:00,"無駄な機能などいらんから、価格を下げることに市場者は感じてます。値上げし過ぎです。株価が下がりまくり
#アップル #AAPL https://t.co/9qEHIvsSav",AAPL tcoqEHIvsSav
